ID	# PATHWAYS CONTAINING	AVG. DIFF. EXP. CASES	DEGREE	IS EXCEPTION?
ZNF420	0	0	1	false
ZCRB1	0	0	2	false
RABL2B	0	0	1	false
HPS4	0	0	1	false
ARPC5	0	0	4	false
Eps15	0	0	10	false
POLRMT	0	0	2	false
HPS6	0	0	1	false
MED28	0	0	43	false
MED27	0	0	9	false
IBTK	0	0	2	false
SLC9A3R1	0	0	31	false
MED29	0	0	43	false
MED24	0	0	21	false
MED23	0	0	17	false
MED26	0	0	42	false
CAC2	0	0	1	false
MED25	0	0	17	false
NACA	0	0	9	false
MED20	0	0	13	false
ARPC3	0	0	14	false
ARPC4	0	0	8	false
MED22	0	0	14	false
MED21	0	0	33	false
ARPC2	0	0	6	false
ZNF418	0	0	1	false
ZNF417	0	0	7	false
ZNF414	0	0	1	false
INO80B	0	0	1	false
YRDC	0	0	1	false
ZNF410	0	0	2	false
INO80C	0	0	1	false
ARHGAP9	0	0	1	false
INO80E	0	0	2	false
GMNN	0	0	4	false
NAB1	0	0	3	false
Inpp5b	0	0	1	false
NAB2	0	0	4	false
REG1B	0	0	1	false
CREM	0	0	8	false
ARHGAP1	0	0	8	false
OSBPL10	0	0	16	false
ARHGAP5	0	0	5	false
OSBPL11	0	0	1	false
MED31	0	0	52	false
NRD1	0	0	4	false
MED30	0	0	27	false
G3BP1	0	0	33	false
ZNF408	0	0	13	false
Ndn	0	0	1	false
G3BP2	0	0	21	false
ZNF407	0	0	3	false
BRIX1	0	0	8	false
BAT2L1	0	0	5	false
ODF1	0	0	2	false
TXNDC9	0	0	8	false
Psmc3ip	0	0	1	false
Act5C	0	0	2	false
ITGA1	0	0	5	false
ACTR3	0	0	10	false
ACTR2	0	0	5	false
ITGA5	0	0	11	false
ACTR8	0	0	1	false
ITGA4	0	0	5	false
ITGA3	0	0	10	false
ACTR6	0	0	1	false
ITGA2	0	0	6	false
ACTR5	0	0	2	false
NRG1	0	0	5	false
AHSA2	0	0	1	false
MUC5AC	0	0	2	false
NRG2	0	0	2	false
SPTB	0	0	5	false
AHSA1	0	0	3	false
Lonrf3	0	0	1	false
ITGAE	0	0	2	false
ADORA2B	0	0	2	false
ITGAD	0	0	4	false
RRM2B	0	0	4	false
SPATC1	0	0	3	false
MYO3A	0	0	1	false
SUP35	0	0	2	false
ADORA2A	0	0	2	false
ITGA9	0	0	2	false
ITGA8	0	0	2	false
NAF1	0	0	1	false
OGT	0	0	18	false
ITGA7	0	0	3	false
ITGA6	0	0	6	false
KHDRBS1	0	0	36	false
SNAP25	0	0	23	false
KHDRBS2	0	0	47	false
KHDRBS3	0	0	14	false
SNAP23	0	0	30	false
ALB1	0	0	1	false
CRH1	0	0	1	false
SPATA2	0	0	12	false
GMPS	0	0	5	false
NRF1	0	0	7	false
ZNRD1	0	0	2	false
PPP6R1	0	0	3	false
PPP6R2	0	0	4	false
CCDC85B	0	0	129	false
PPP6R3	0	0	6	false
Pdgfrb	0	0	1	false
DDI1	0	0	1	false
PGK1	0	0	12	false
NAE1	0	0	7	false
SPT4	0	0	1	false
SPT5	0	0	1	false
SNAP29	0	0	12	false
SPT2	0	0	1	false
NADK	0	0	5	false
CIITA	0	0	8	false
TBX2	0	0	2	false
FEM1B	0	0	1	false
FEM1C	0	0	1	false
FEM1A	0	0	1	false
MYO10	0	0	2	false
TBX5	0	0	2	false
TBX3	0	0	1	false
MYO1F	0	0	1	false
MYO1C	0	0	8	false
NAGK	0	0	5	false
Ralbp1	0	0	1	false
MYO1D	0	0	2	false
MYO1A	0	0	3	false
SUCLA2	0	0	2	false
MYO1B	0	0	3	false
C14orf43	0	0	1	false
MYO1G	0	0	1	false
Tgfbr1	0	0	3	false
BECN1	0	0	25	false
ITGB2	0	0	13	false
ITGB1	0	0	37	false
ISY1	0	0	1	false
ITGB6	0	0	4	false
ITGB5	0	0	7	false
ITGB4	0	0	8	false
ITGB3	20	1,00	15	false
ITGAM	0	0	6	false
ITGAL	0	0	4	false
C14orf48	0	0	1	false
ZNRF1	0	0	11	false
ZNRF2	0	0	5	false
SYNGAP1	0	0	4	false
ZNRF3	0	0	1	false
ZNRF4	0	0	9	false
EXO1	0	0	7	false
BAHD1	0	0	7	false
SUP45	0	0	1	false
IGF2BP2	0	0	4	false
PGLS	0	0	3	false
IGF2BP1	0	0	15	false
ITGAX	0	0	1	false
YAF2	0	0	2	false
ITGB7	0	0	4	false
IGF2BP3	0	0	5	false
ITGAV	0	0	5	false
PGM5	0	0	1	false
HNRNPA3	0	0	4	false
HNRNPA0	0	0	3	false
RMRP	0	0	1	false
HNRNPA1	0	0	66	false
PGM1	0	0	3	false
SMARCA1	0	0	6	false
ACTN4	0	0	18	false
ACTN3	0	0	2	false
ACTN2	0	0	15	false
ACTN1	0	0	20	false
MOGS	0	0	1	false
MYO7A	0	0	9	false
WDYHV1	0	0	17	false
SMARCA2	0	0	47	false
SMARCA4	1	0	86	false
SMARCA5	0	0	22	false
CCDC86	0	0	1	false
CCDC87	0	0	5	false
FAM76B	0	0	1	false
CCDC82	0	0	1	false
NAIP	0	0	5	false
SMARCB1	0	0	57	false
EPB41	0	0	20	false
EPAS1	0	0	9	false
CPNE6	0	0	1	false
EPB42	0	0	5	false
CPNE7	0	0	3	false
EPB49	0	0	4	false
CRKL	0	0	35	false
HERC6	0	0	4	false
HERC5	0	0	9	false
Ppp2r2d	0	0	3	false
HERC4	0	0	1	false
HERC3	0	0	5	false
C1GALT1C1	0	0	2	false
HERC2	0	0	9	false
SNRPD3	0	0	21	false
SNRPD2	0	0	18	false
HERC1	0	0	1	false
SNRPD1	0	0	14	false
CPNE2	0	0	10	false
TCEB3	0	0	4	false
CPNE1	0	0	20	false
TCEB2	0	0	12	false
PTGFRN	0	0	5	false
CPNE4	0	0	20	false
CPNE3	0	0	2	false
TCEB1	0	0	22	false
RIBC2	0	0	22	false
NUMBL	0	0	4	false
EGR1	0	0	12	false
EGR2	0	0	4	false
MYO5A	0	0	7	false
TALDO1	0	0	1	false
MYO5B	0	0	2	false
OMG	0	0	1	false
ALG2	0	0	3	false
CRM1	0	0	4	false
EXT1	0	0	4	false
EXT2	0	0	13	false
ACCN1	0	0	3	false
OMP	0	0	1	false
ACCN3	0	0	7	false
Zfp128	0	0	3	false
ACCN2	0	0	3	false
NOL12	0	0	2	false
SSX2IP	0	0	3	false
NUMA1	0	0	16	false
CEND1	0	0	1	false
GSPT2	0	0	2	false
GSPT1	0	0	5	false
BRIP1	0	0	4	false
Homer1	0	0	1	false
Homer2	0	0	1	false
CCDC91	0	0	2	false
NUDCD3	0	0	3	false
CCDC92	0	0	2	false
SPZ1	0	0	1	false
NUDCD1	0	0	1	false
CCDC97	0	0	1	false
CCDC99	0	0	2	false
SPA17	0	0	1	false
APOBEC2	0	0	1	false
APOBEC1	0	0	7	false
GABBR2	0	0	3	false
GABBR1	0	0	4	false
SFTPD	0	0	4	false
OTUD6B	0	0	4	false
KIF7	0	0	1	false
KIF6	0	0	1	false
Nmu	0	0	2	false
NAT10	0	0	3	false
CALU	0	0	1	false
CALR	0	0	23	false
GNRH1	0	0	1	false
RANBP10	0	0	2	false
DDR2	0	0	2	false
DDR1	0	0	6	false
REG3A	0	0	2	false
BRP44L	0	0	1	false
PAK1IP1	0	0	1	false
OTUD7B	0	0	5	false
MAP1LC3A	0	0	29	false
Ndufb11	0	0	1	false
AANAT	0	0	1	false
MAP1LC3C	0	0	12	false
Ndufb10	0	0	1	false
MAP1LC3B	0	0	26	false
SMYD3	0	0	6	false
SMYD2	0	0	8	false
EPS15	0	0	30	false
CAP2	0	0	3	false
CAP1	0	0	5	false
TTC1	0	0	9	false
MYO9A	0	0	2	false
ITCH	0	0	29	false
MYO9B	0	0	2	false
TTC4	0	0	1	false
CANX	0	0	19	false
RTN4IP1	0	0	3	false
TCEA2	0	0	27	false
TCAP	0	0	6	false
TCEA1	0	0	22	false
NRP1	0	0	3	false
MLF1IP	0	0	1	false
CAB39	0	0	9	false
TBC1D3F	0	0	3	false
ICA1	0	0	4	false
GNAI1	0	0	21	false
Cd3e	0	0	3	false
GNAI2	0	0	20	false
GNAI3	0	0	18	false
ARNTL2	0	0	1	false
Xpo1	0	0	2	false
NANS	0	0	1	false
PNMA2	0	0	2	false
OS9	0	0	6	false
PNMA1	0	0	1	false
Xpo4	0	0	1	false
OPHN1	0	0	3	false
UFD1	0	0	1	false
Cd47	0	0	1	false
TBC1D2B	0	0	1	false
CRTAP	0	0	1	false
CCDC109B	0	0	1	false
RARRES3	0	0	3	false
Lmo2	0	0	2	false
OSM	0	0	1	false
CNOT10	0	0	2	false
AKR7A2	0	0	2	false
EEF1A2	0	0	3	false
EEF1A1	1	0	81	false
BOP1	0	0	3	false
UEVLD	0	0	5	false
UBXN11	0	0	5	false
GPRIN2	0	0	8	false
BUB1B	0	0	14	false
TBC1D25	0	0	2	false
AMOTL1	0	0	1	false
AMOTL2	0	0	9	false
OTUD1	0	0	6	false
OTC	0	0	1	false
DEGS1	0	0	4	false
OTUD4	0	0	26	false
OTUD5	0	0	15	false
YAP1	0	0	20	false
CARS	0	0	6	false
CRTC3	0	0	1	false
CRTC1	0	0	1	false
CRTC2	0	0	6	false
UBXN2B	0	0	1	false
C1orf35	0	0	2	false
UBXN2A	0	0	1	false
NAPA	0	0	12	false
LOXL4	0	0	1	false
HSD17B4	0	0	1	false
ASAP2	0	0	6	false
PEBP1	0	0	4	false
ASB12	0	0	3	false
ASB13	0	0	4	false
YARS2	0	0	2	false
LOXL1	0	0	1	false
NAPG	0	0	1	false
Dynll1	0	0	2	false
ODF2L	0	0	3	false
ASAP1	0	0	10	false
PEBP4	0	0	2	false
TBC1D15	0	0	2	false
TEKT4	0	0	2	false
MORC2	0	0	1	false
Dynll2	0	0	1	false
TBC1D17	0	0	9	false
SREBF1	0	0	11	false
SREBF2	0	0	41	false
CAST	0	0	1	false
YARS	0	0	4	false
C1orf63	0	0	1	false
CASR	0	0	5	false
C1orf65	0	0	9	false
CAT2	0	0	1	false
CASK	0	0	28	false
NASP	0	0	9	false
Trim54	0	0	1	false
GNAL	0	0	3	false
NAT9	0	0	5	false
GNB1	0	0	12	false
NAT3	0	0	1	false
GNB3	0	0	5	false
GNAQ	0	0	20	false
GNB2	0	0	12	false
GNB5	0	0	10	false
TCF7	0	0	2	false
Hmga1	0	0	1	false
GNB4	0	0	7	false
GNAS	0	0	12	false
TCF4	0	0	21	false
Hmga2	0	0	1	false
TCF3	0	0	25	false
DNAL4	0	0	2	false
GNAZ	0	0	6	false
VIL1	0	0	2	false
DDX6	0	0	2	false
NARF	0	0	1	false
DDX5	0	0	27	false
WHSC1	0	0	7	false
DYRK2	0	0	2	false
PYROXD1	0	0	1	false
C1orf55	0	0	1	false
C1orf57	0	0	3	false
DDX1	0	0	6	false
Ntm	0	0	1	false
ACTG1	0	0	25	false
DPY30	0	0	6	false
TTF2	0	0	12	false
TTF1	0	0	3	false
ACTG2	0	0	1	false
VCPIP1	0	0	10	false
AMMECR1L	0	0	1	false
EEF1B2	0	0	5	false
AKR7A3	0	0	1	false
NARS	0	0	1	false
MUC13	0	0	1	false
NRTN	0	0	3	false
WHSC2	0	0	5	false
MUC16	0	0	1	false
MUC12	0	0	2	false
TTI1	0	0	12	false
KIN3	0	0	1	false
Cbx5	0	0	1	false
CAV3	0	0	8	false
MYOCD	0	0	3	false
Lphn1	0	0	1	false
C1orf89	0	0	1	false
CAV2	0	0	5	false
CAV1	0	0	48	false
Cbx2	0	0	9	false
Cbx1	0	0	2	false
MYOD1	0	0	45	false
NAV1	0	0	1	false
NAV2	0	0	3	false
IRAK4	0	0	7	false
NAV3	0	0	1	false
Trim35	0	0	4	false
TAPBP	0	0	6	false
FAM153A	0	0	1	false
GALK1	0	0	2	false
ACTA2	0	0	3	false
ACTA1	0	0	44	false
ALPP	0	0	1	false
HOOK2	0	0	16	false
HOOK1	0	0	2	false
GNAO1	0	0	12	false
CARM1	0	0	16	false
ALPI	0	0	2	false
CABIN1	0	0	11	false
HP1BP3	0	0	2	false
PINX1	0	0	20	false
DIABLO	0	0	12	false
OXT	0	0	2	false
YAT1	0	0	1	false
IRAK2	17	1,00	8	false
LLPH	0	0	1	false
IRAK3	0	0	2	false
IRAK1	0	0	24	false
MOT2	0	0	1	false
MAGEA12	0	0	1	false
MAGEA11	0	0	62	false
FAM71C	0	0	1	false
CDK11B	0	0	8	false
CDK11A	0	0	7	false
EYA1	0	0	2	false
MUC5B	0	0	3	false
EYA2	0	0	6	false
EYA3	0	0	3	false
PDPK1	0	0	22	false
TRAPPC2P1	0	0	1	false
Atp6v1a	0	0	1	false
MYO15B	0	0	6	false
MYO15A	0	0	2	false
CRY2	0	0	4	false
CRY1	0	0	8	false
OTUB1	0	0	21	false
OTUB2	0	1,00	4	false
MORF4	0	0	1	false
Gna13	0	0	1	false
YMR160W	0	0	1	false
Trim27	0	0	1	false
RB1CC1	0	0	24	false
TCHH	0	0	1	false
PKD1L3	0	0	1	false
RND3	0	0	6	false
NR3C2	0	0	3	false
ACTC1	0	0	4	false
NR3C1	20	0	90	false
Safb	0	0	5	false
RND1	0	1,00	6	false
RND2	0	0	5	false
TCHP	0	0	5	false
Tnfsf14	0	0	1	false
TRA2B	0	0	7	false
LOC440563	0	0	1	false
C1orf94	0	0	4	false
GLYCTK	0	0	1	false
Baz2a	0	0	1	false
Vti1a	0	0	1	false
ATG10	0	0	11	false
ATG15	0	0	1	false
ATG14	0	0	4	false
ATG13	0	0	2	false
ATG12	0	0	18	false
HNRNPM	0	0	15	false
HNRNPK	0	0	34	false
POLR3A	0	0	13	false
HNRNPL	0	0	15	false
POLR3B	0	0	6	false
POLR3C	0	0	10	false
POLR3D	0	0	24	false
POLR3E	0	0	7	false
POLR3F	0	0	10	false
POLR3G	0	0	3	false
POLR3H	0	0	13	false
HNRNPF	0	0	6	false
HNRNPC	0	0	20	false
HNRNPD	0	0	15	false
POLR3K	0	0	1	false
ZNF398	0	0	1	false
RNF2	0	0	29	false
ZNF397	0	0	2	false
ASCL4	0	0	1	false
ZNF396	0	0	1	false
PDXDC1	0	0	3	false
HNRNPU	0	0	16	false
RNF7	0	0	16	false
RNF8	0	0	9	false
RNF5	0	0	15	false
ASCL2	0	0	6	false
HNRNPR	0	0	10	false
ASCL3	0	0	1	false
RNF6	0	0	2	false
ASCL1	0	0	3	false
RNF4	0	0	23	false
GNG4	0	0	7	false
GNG3	0	0	5	false
NTHL1	0	0	6	false
GNG5	0	0	5	false
ALOX5	0	0	4	false
ABI3BP	0	0	2	false
GNG7	0	0	7	false
NRBF2	0	0	11	false
CEP97	0	0	1	false
NHEJ1	0	0	2	false
Dcaf7	0	0	1	false
PHC1	0	0	9	false
AFAP1L1	0	0	1	false
ICMT	0	0	2	false
PHC3	0	0	4	false
PHC2	0	0	16	false
ZNF384	0	0	3	false
ZNF383	0	0	1	false
STARD13	0	0	10	false
NR1D1	0	0	1	false
NR1D2	0	0	1	false
EHD1	1	1,00	6	false
COL2A1	0	0	10	false
EHD2	0	0	4	false
EHD3	0	0	2	false
EHD4	0	0	1	false
LPHN1	0	0	1	false
Eif5	0	0	1	false
LPHN2	0	0	1	false
ATG2B	0	0	2	false
ATG2A	0	0	11	false
FARSB	0	0	2	false
FARSA	0	0	2	false
PHB2	0	0	23	false
RNH1	0	0	5	false
PHYHIPL	0	0	1	false
FARS2	0	0	2	false
LRPAP1	0	0	15	false
HBXIP	0	0	11	false
ALX4	0	0	10	false
MYO18A	0	0	2	false
CEP76	0	0	7	false
ALX1	0	0	1	false
CEP78	0	0	1	false
SNAPIN	0	0	22	false
GABRA1	0	0	2	false
GABRA4	0	0	1	false
NFATC4	0	0	2	false
TCP1	0	0	25	false
NFATC2	0	0	9	false
NFATC1	0	0	4	false
TUBB2A	0	0	16	false
GNL3	0	0	4	false
GNL2	0	0	5	false
Cacnb1	0	0	1	false
ZEB1	0	0	7	false
APBB1IP	0	0	3	false
KAT2B	0	0	61	false
TUBB2C	0	0	5	false
KAT2A	0	0	24	false
SIKE1	0	0	15	false
ZEB2	0	0	2	false
TUBB2B	0	0	1	false
C18orf54	0	0	1	false
PAH	0	0	2	false
CLCF1	0	0	2	false
C18orf56	0	0	1	false
PAM	0	0	4	false
GABRB3	0	0	4	false
GABRB2	0	0	1	false
ZNF350	0	0	3	false
NR1I2	0	0	4	false
RBM8A	0	0	12	false
NR1I3	0	0	2	false
PRKRIP1	0	0	3	false
PEA15	0	0	11	false
KIAA1012	0	0	1	false
KIAA1009	0	0	2	false
COL10A1	0	0	1	false
C18orf45	0	0	1	false
PBK	0	0	6	false
JARID2	0	0	5	false
CEP55	0	0	2	false
ICOS	0	0	1	false
FARP2	0	0	1	false
ELMOD1	0	0	1	false
NR1H3	0	0	10	false
COL23A1	0	0	1	false
ELMOD2	0	0	1	false
NR1H2	0	0	7	false
NR1H4	0	0	9	false
DHRS1	0	0	2	false
GNMT	0	0	5	false
HADHB	0	0	8	false
ZNF33A	0	0	1	false
EBNA1BP2	0	0	4	false
HADHA	0	0	9	false
UBE2V1	0	0	25	false
UBE2V2	0	0	16	false
ZNF337	0	0	2	false
ZNF335	0	0	7	false
ZNF334	0	0	1	false
C18orf19	0	0	1	false
PYGB	0	0	2	false
PHF1	0	0	3	false
PYGL	0	0	1	false
Csnk2a2	0	0	2	false
PYGM	0	0	4	false
PHF8	0	0	5	false
PHF7	0	0	1	false
ABCC12	0	0	1	false
PDC	0	0	1	false
FCGRT	0	0	1	false
ADRBK2	0	0	3	false
ADRBK1	0	0	19	false
AIFM1	0	0	13	false
C18orf20	0	0	1	false
C18orf22	0	0	1	false
C18orf25	0	0	1	false
UEV1D-4	0	0	1	false
ZNF323	0	0	1	false
DEDD	0	0	12	false
THNSL2	0	0	1	false
DEF6	0	0	5	false
NRBP1	0	0	4	false
THNSL1	0	0	1	false
CSDA	0	0	4	false
DEF1	0	0	1	false
C18orf10	0	0	1	false
ZNF318	0	0	2	false
Flna	0	0	4	false
STAMBP	0	0	21	false
PHIP	0	0	4	false
PF4	0	0	6	false
CNIH4	0	0	1	false
CSF2	0	1,00	2	false
RNMT	0	0	1	false
CSF1	0	0	5	false
CXorf56	0	0	1	false
NSD1	0	0	3	false
LAMP1	0	0	1	false
ASCC3	0	0	7	false
HMGN3	0	0	1	false
ZNF302	0	0	1	false
HMGN4	0	0	1	false
HMGN1	0	0	2	false
CCDC17	0	0	1	false
TRAPPC3	0	0	2	false
TRAPPC4	0	0	1	false
TRPC6	0	0	10	false
TRAPPC2	0	0	4	false
TRPC7	0	0	3	false
TRPC4	0	0	9	false
TMEM132A	0	0	1	false
GRLF1	0	0	3	false
TRPC5	0	0	12	false
CCDC14	0	0	3	false
TRPC2	0	0	4	false
Spnb2	0	0	3	false
TRPC3	0	0	7	false
PGC	0	0	2	false
PHKB	0	0	2	false
NBEA	0	0	1	false
Lztr1	0	0	1	false
PGD	0	0	2	false
PGF	0	0	3	false
REEP6	0	0	1	false
FRMD4A	0	0	1	false
PGR	0	0	27	false
MET17	0	0	1	false
RSL24D1	0	0	1	false
DIDO1	0	0	5	false
CBFB	0	0	4	false
CSH2	0	0	1	false
MET32	0	0	1	false
PHB	0	0	18	false
Ndufa13	0	0	1	false
Ndufa12	0	0	1	false
Ndufa11	0	0	1	false
LOC499110	0	0	1	false
Ndufa10	0	0	1	false
PAPOLG	0	0	3	false
PI3	3	1,00	3	false
PAPOLA	0	0	10	false
CCDC11	0	0	2	false
CLCA1	0	0	1	false
C1QTNF1	0	1,00	2	false
PHM8	0	0	1	false
TRPA1	0	0	2	false
AMBP	0	0	4	false
YRB30	0	0	1	false
CXorf26	0	0	2	false
CXorf27	0	0	1	false
IRAK1BP1	0	0	1	false
PIP	0	0	3	false
CCDC42	0	0	1	false
PIR	0	0	3	false
PECAM1	0	0	18	false
CCDC45	0	0	2	false
NUFIP1	0	0	4	false
NUFIP2	0	0	3	false
Spna2	0	0	1	false
CBWD5	0	0	1	false
CBWD2	0	0	3	false
NLRC4	0	0	8	false
CYP3A4	0	0	2	false
RNPC3	0	0	2	false
PSTPIP1	0	0	31	false
DENND3	0	0	1	false
DVL1	0	0	19	false
Foxg1	0	0	3	false
DVL2	0	0	40	false
DVL3	0	0	22	false
TRPC1	0	0	12	false
EMILIN3	0	0	1	false
CCDC33	0	0	19	false
EMILIN2	0	0	1	false
EMILIN1	0	0	3	false
RALGDS	0	0	16	false
MPDZ	0	0	6	false
MAGI2	0	0	2	false
MAGI1	0	0	16	false
NCKAP5L	0	0	1	false
ASCC1	0	0	4	false
ASCC2	0	0	35	false
UGT1A1	0	0	1	false
CCDC59	0	0	7	false
MAGI3	0	0	4	false
HAUS7	0	0	1	false
HAUS1	0	0	1	false
GABRG2	0	0	2	false
HAUS2	0	0	1	false
POLR1A	0	0	16	false
NOS1AP	0	0	8	false
POLR1B	0	0	4	false
POLR1C	0	0	11	false
POLR1D	0	0	5	false
POLR1E	0	0	11	false
CCDC67	0	0	2	false
BLZF1	0	0	5	false
NCKAP5	0	0	1	false
TSSC4	0	0	1	false
CCDC47	0	0	4	false
NCKAP1	0	0	5	false
TSSC1	0	0	2	false
PLG	0	0	19	false
PLN	0	0	4	false
POLR2A	0	0	87	false
POLR2B	0	0	30	false
ADAMTS1	0	0	3	false
POLR2C	0	0	28	false
FIP1L1	0	0	1	false
POLR2D	0	0	14	false
POLR2E	0	0	30	false
CCDC53	0	0	14	false
POLR2F	0	0	13	false
POLR2G	0	0	22	false
Ccl3	0	0	1	false
POLR2H	0	0	21	false
FLAD1	0	0	2	false
Ccl2	0	0	1	false
POLR2I	0	0	6	false
POLR2J	0	0	31	false
CCDC50	0	0	2	false
POLR2K	0	0	9	false
POLR2L	0	0	14	false
IDH3A	0	0	2	false
MLXIP	0	0	2	false
sox3	0	0	1	false
AMFR	0	0	25	false
SEPP1	0	0	1	false
YDL160C-A	0	0	6	false
PML	0	0	60	false
ZW10	0	0	5	false
Crebbp	0	0	1	false
AZGP1	0	0	1	false
RAD51L1	0	0	4	false
RAD51L3	0	0	7	false
KATNAL1	0	0	1	false
SUCLG2	0	0	3	false
NBL1	0	0	2	false
Chek1	0	0	2	false
CBLC	0	0	10	false
CBLB	0	0	18	false
CSN3	0	0	4	false
CSN2	0	0	6	false
NSL1	0	0	3	false
PNN	0	0	14	false
PNP	0	0	6	false
MAGOH	0	0	3	false
FRAT1	0	0	1	false
MAGEA2	0	0	2	false
MAGEA3	0	0	1	false
MAGEA1	0	0	5	false
DENR	0	0	1	false
MAGEA6	0	0	11	false
MAGEA4	0	0	4	false
ZRANB2	0	0	5	false
ZRANB1	0	0	22	false
Ank2	0	0	1	false
TOPORS	0	0	14	false
POR	0	0	4	false
RNPS1	0	0	64	false
MAGEB4	0	0	1	false
MAGEB2	0	0	18	false
Foxl1	0	0	1	false
TDGF1	0	0	6	false
MAGED1	0	0	41	false
MAGED2	0	0	4	false
PPL	0	0	7	false
DCUN1D1	0	0	9	false
ZNHIT3	0	0	8	false
ZNHIT2	0	0	1	false
RNY1	0	0	1	false
Foxm1	0	0	1	false
TRPM7	0	0	6	false
PTGES2	0	0	1	false
PTGES3	0	0	11	false
TUBB	0	0	17	false
UBL4A	0	0	12	false
SNAP91	0	0	1	false
ITFG2	0	0	1	false
DERA	0	0	1	false
CLDN12	0	0	1	false
NBP2	0	0	1	false
KBTBD6	0	0	3	false
UGDH	0	0	1	false
KBTBD7	0	0	30	false
NHP2L1	0	0	8	false
MPND	0	0	2	false
DET1	0	0	5	false
PRL	0	0	2	false
UGCG	0	0	2	false
PPRC1	0	0	3	false
PRX	0	0	3	false
VENTX	0	0	3	false
SLC22A11	0	0	1	false
SLC22A12	0	0	1	false
Cct4	0	0	1	false
CBR3	0	0	3	false
MPP3	0	0	10	false
Cct3	0	0	1	false
PSD	0	0	1	false
CBR1	0	0	6	false
MPP5	0	0	3	false
Cdc42ep2	0	0	1	false
METTL1	0	0	1	false
MPP1	0	0	4	false
Cdc42ep4	0	0	1	false
Stk35	0	0	3	false
MPP6	0	0	15	false
COX4NB	0	0	1	false
MPP7	0	0	1	false
SLC22A24	0	0	1	false
HNRNPH1	0	0	31	false
XPOT	0	0	5	false
HNRNPH2	0	0	3	false
NBR1	0	0	5	false
SAA2	0	1,00	1	false
HNRNPH3	0	0	12	false
SAA1	0	1,00	1	false
TSSK2	0	0	1	false
Foxp2	0	0	1	false
MAGEH1	0	0	4	false
ROBO4	0	0	1	false
C1QA	0	0	5	false
PTH	0	0	5	false
CSTB	0	1,00	4	false
CSTA	0	0	9	false
IFNA2	0	0	1	false
IFNA1	0	0	1	false
PTN	0	0	74	false
SRA1	0	0	7	false
ROBO1	0	0	2	false
PTS	0	0	3	false
ROBO2	0	0	1	false
CST5	0	0	1	false
XPO1	0	0	36	false
CST3	0	0	3	false
XPO5	0	0	11	false
XPO4	0	0	2	false
XPO7	0	0	5	false
XPO6	0	0	9	false
HRAS	0	0	37	false
Cct8	0	0	1	false
TBC1D10A	0	0	1	false
Cct7	0	0	1	false
Cct5	0	0	1	false
LMO2	0	0	18	false
KLHDC3	0	0	1	false
TUFM	0	0	3	false
LMO1	0	0	4	false
GUCY1A2	0	0	9	false
KLHDC5	0	0	5	false
PHYH	0	0	7	false
SLC31A2	0	0	3	false
LMO4	0	0	5	false
WNT5A	0	0	1	false
WNT5B	0	0	1	false
KLHDC2	0	0	4	false
LMO3	0	0	16	false
TRPV4	0	0	9	false
TRPV1	0	0	4	false
CWC15	0	0	1	false
LMO7	0	0	1	false
LOC10431	0	0	4	false
FAM161A	0	0	1	false
TRPV5	0	0	3	false
TRPV6	0	0	2	false
CHMP4C	0	0	2	false
CDK2AP1	0	0	5	false
CHMP4B	0	0	2	false
Trp53	0	0	9	false
CHMP4A	0	0	2	false
KLHDC9	0	0	1	false
ALDH16A1	0	0	2	false
CHRNA1	0	0	4	false
CHRNA4	0	0	1	false
KDM1A	0	0	25	false
KDM1B	0	0	1	false
ATF6B	0	0	3	false
SAA4	0	0	1	false
HAAO	0	0	1	false
CHRNA7	0	0	2	false
MRFAP1	0	0	3	false
CWC25	0	0	1	false
PVR	0	0	5	false
AMOT	0	0	23	false
TBRG4	0	0	2	false
LMNA	0	0	18	false
NT5E	0	0	1	false
Sqstm1	0	0	7	false
CWC21	0	0	1	false
TWISTNB	0	0	1	false
HRD1	0	0	2	false
NLRP3	0	0	1	false
NLRP4	0	0	1	false
DYT10	0	0	7	false
NLRP1	0	0	4	false
GPBP1L1	0	0	3	false
BPTF	0	0	7	false
IDH1	0	0	1	false
WNT3A	0	0	1	false
MPST	0	0	1	false
TRPT1	0	0	1	false
Ripk2	0	0	2	false
CAPRIN1	0	0	4	false
CHMP2B	0	0	3	false
CHMP2A	0	0	2	false
NMUR2	0	0	2	false
CASQ2	0	0	1	false
NMUR1	0	0	2	false
XAGE2	0	0	1	false
AMPH	0	0	15	false
SAE1	0	0	11	false
PNLIP	0	0	1	false
WNT2B	0	0	1	false
GUCY1B3	0	0	3	false
PXN	0	0	48	false
CABP5	0	0	2	false
CABP4	0	0	1	false
CABP1	0	0	7	false
CABP2	0	0	3	false
CLSPN	0	0	15	false
COL4A3BP	0	0	6	false
CHMP1B	0	0	2	false
CHMP1A	0	0	4	false
HADH	0	0	1	false
Ltbp1	0	0	1	false
KDM4A	0	0	5	false
CBX8	0	0	11	false
CBX7	0	0	9	false
KDM4C	0	0	2	false
SRGN	0	0	2	false
CBX6	0	0	1	false
CBX5	0	0	42	false
CBX4	0	0	14	false
CBX3	0	0	25	false
CBX2	0	0	6	false
CBX1	0	0	22	false
SEPT1	0	0	2	false
SEPT2	0	0	6	false
SEPT5	0	0	6	false
SEPT6	0	0	5	false
SEPT3	0	0	1	false
PYY	0	0	1	false
